Package	Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Pkg%pc2	Pkg%pc3	Pkg%pc6	PkgWatt	CorWatt	RAMWatt	PKG_%	RAM_%
-	-	-	30	2.29	1258	2667	0.72	8424	92	5	55	3715	0	4718	0	0.00	0.02	1.56	0.00	98.63	0.00	6.57	0.61	90.54	0.00	54	0	55	37.12	0.86	15.70	37.55	8.79	10.37	0.00	0.00
0	0	0	23	1.89	1228	2600	0.45	463	3	0	2	275	0	165	0	0.00	0.00	2.28	0.00	95.91	0.00	6.72	0.00	91.40	0.00	47	0	52	17.84	1.71	14.69	18.42	4.50	4.73	0.00	0.00
0	0	16	35	2.89	1208	2600	0.46	207	3	0	0	10	0	244	0	0.00	0.00	0.18	0.00	97.02	0.00	5.70
0	1	2	97	7.05	1369	2600	1.32	669	3	0	4	469	0	142	0	0.00	0.00	5.90	0.00	87.13	0.00	8.37	1.59	82.98	0.00	47	0
0	1	18	11	0.93	1212	2600	0.39	128	3	0	0	15	0	92	0	0.00	0.00	1.16	0.00	97.95	0.00	14.49
0	2	4	59	4.84	1219	2600	0.58	2477	3	1	26	2129	0	275	0	0.00	0.47	25.81	0.00	69.24	0.00	27.93	0.00	67.23	0.00	47	0
0	2	20	7	0.56	1210	2600	0.44	79	3	0	0	1	0	72	0	0.00	0.00	0.00	0.00	99.48	0.00	32.21
0	3	6	117	8.44	1387	2600	1.16	368	3	0	0	38	0	340	0	0.00	0.00	0.56	0.00	91.10	0.00	2.48	4.67	84.41	0.00	50	0
0	3	22	4	0.31	1224	2600	0.23	61	3	0	0	0	0	48	0	0.00	0.00	0.00	0.00	99.73	0.00	10.61
0	4	8	20	1.67	1215	2600	0.42	183	3	0	0	7	0	139	0	0.00	0.00	0.11	0.00	98.27	0.00	1.32	0.00	97.01	0.00	49	0
0	4	24	6	0.49	1205	2600	0.45	53	3	0	0	4	0	44	0	0.00	0.00	0.02	0.00	99.53	0.00	2.50
0	5	10	50	4.04	1229	2600	0.87	285	3	0	0	14	0	249	0	0.00	0.00	0.22	0.00	95.78	0.00	6.66	1.98	87.32	0.00	48	0
0	5	26	35	2.92	1207	2600	0.40	233	3	0	2	22	0	260	0	0.00	0.00	0.44	0.00	96.73	0.00	7.78
0	6	12	27	2.22	1212	2600	0.44	350	3	1	6	106	0	240	0	0.00	0.03	1.15	0.00	96.69	0.00	3.51	0.00	94.27	0.00	48	0
0	6	28	11	0.93	1223	2600	0.34	126	3	0	1	7	0	104	0	0.00	0.00	0.18	0.00	98.93	0.00	4.79
0	7	14	11	0.93	1222	2600	0.33	169	3	0	0	3	0	153	0	0.00	0.00	0.06	0.00	99.06	0.00	11.46	1.46	86.15	0.00	50	0
0	7	30	31	2.58	1208	2600	0.43	708	3	0	7	447	0	243	0	0.00	0.01	7.44	0.00	90.11	0.00	9.80
1	0	1	42	3.52	1207	2600	0.50	243	3	0	3	26	0	266	0	0.00	0.00	0.51	0.00	96.05	0.00	2.04	0.00	94.44	0.00	54	0	55	56.13	0.00	16.58	18.05	4.03	5.34	0.00	0.00
1	0	17	3	0.23	1224	2600	0.41	20	3	0	0	2	0	16	0	0.00	0.00	0.01	0.00	99.79	0.00	5.33
1	1	3	47	3.51	1352	2600	0.80	67	3	0	0	1	0	41	0	0.00	0.00	0.00	0.00	96.51	0.00	0.56	0.00	95.94	0.00	50	0
1	1	19	4	0.32	1223	2600	0.49	38	3	0	0	0	0	26	0	0.00	0.00	0.00	0.00	99.70	0.00	3.74
1	2	5	47	3.84	1219	2600	0.52	267	3	0	0	30	0	304	0	0.00	0.00	0.76	0.00	95.51	0.00	2.46	0.00	93.70	0.00	47	0
1	2	21	3	0.21	1226	2600	0.58	18	3	0	0	1	0	16	0	0.00	0.00	0.01	0.00	99.81	0.00	6.09
1	3	7	66	5.47	1210	2600	0.60	340	3	2	1	35	0	408	0	0.00	0.00	0.44	0.00	94.23	0.00	2.73	0.00	91.81	0.00	53	0
1	3	23	3	0.25	1220	2600	0.35	26	3	0	0	0	0	21	0	0.00	0.00	0.00	0.00	99.78	0.00	7.94
1	4	9	52	4.31	1202	2600	0.43	278	3	0	2	29	0	322	0	0.00	0.00	0.52	0.00	95.27	0.00	2.41	0.00	93.28	0.00	49	0
1	4	25	2	0.16	1243	2600	0.27	26	3	0	0	1	0	19	0	0.00	0.00	0.05	0.00	99.82	0.00	6.55
1	5	11	36	2.94	1234	2600	0.52	232	3	0	0	32	0	252	0	0.00	0.00	0.45	0.00	96.69	0.00	2.06	0.00	95.01	0.00	52	0
1	5	27	6	0.48	1222	2600	0.35	58	3	0	1	3	0	41	0	0.00	0.00	0.05	0.00	96.72	0.00	4.51
1	6	13	45	3.61	1237	2600	0.98	89	2	1	0	5	0	82	0	0.00	0.00	0.04	0.00	96.38	0.00	0.56	0.00	95.83	0.00	54	0
1	6	29	2	0.14	1215	2600	0.27	25	2	0	0	0	0	20	0	0.00	0.00	0.00	0.00	99.88	0.00	4.03
1	7	15	12	1.01	1210	2600	0.54	70	2	0	0	3	0	48	0	0.00	0.00	0.04	0.00	98.95	0.00	0.80	0.00	98.19	0.00	53	0
1	7	31	5	0.42	1237	2600	1.02	68	2	0	0	0	0	26	0	0.00	0.00	0.00	0.00	99.60	0.00	1.38
